Time,Cell_length,DNA1,DNA2,CD45RA,CD133,CD19,CD22,CD11b,CD4,CD8,CD34,Flt3,CD20,CXCR4,CD235ab,CD45,CD123,CD321,CD14,CD33,CD47,CD11c,CD7,CD15,CD16,CD44,CD38,CD13,CD3,CD61,CD117,CD49d,HLA-DR,CD64,CD41,Viability,file_number,event_number
307428,27,169.911254882813,262.319244384766,2.33883047103882,-0.153339847922325,-0.205633386969566,-0.197200745344162,32.1304016113281,0.781054377555847,-0.0719344690442085,1.53498470783234,0.848332047462463,-0.0867625847458839,3.48893809318543,0.823011755943298,313.803802490234,0.309095323085785,46.4846687316895,0.0507234521210194,2.09802436828613,20.9687080383301,20.7631855010986,-0.0079666618257761,0.7279212474823,-0.0306766200810671,95.7100219726563,5.11247682571411,5.1056432723999,0.582781255245209,-0.168409273028374,-0.0296796206384897,6.55719947814941,112.467544555664,6.91572093963623,0.083808645606041,1.72686302661896,94,257088
80712,13,50.912296295166,181.132019042969,2.12923240661621,3.35638666152954,-0.101398013532162,3.05647945404053,14.2392883300781,0.533730626106262,-0.00794356223195791,-0.0940132886171341,-0.13234506547451,-0.0421710088849068,1.36464428901672,-0.130941659212112,207.245910644531,1.76594567298889,22.5329780578613,-0.192568257451057,7.35230541229248,27.4984760284424,15.1339817047119,-0.0872563496232033,0.718720555305481,0.411396533250809,185.519287109375,7.47841453552246,0.358088612556458,1.88610744476318,1.92332291603088,-0.141229197382927,1.08849954605103,12.2067947387695,30.7242870330811,7.75372791290283,3.71201944351196,94,80655
284190,53,98.2806854248047,187.209030151367,4.28962659835815,0.562541902065277,12.2265682220459,10.8176870346069,1.82670891284943,1.30010795593262,-0.187664955854416,2.05419373512268,2.72891521453857,15.3416299819946,9.30342960357666,6.34135484695435,751.056274414063,0.0503119044005871,10.4639120101929,1.11993503570557,0.158721551299095,40.6397323608398,4.64010381698608,-0.195279136300087,4.57128095626831,-0.101921439170837,98.0942764282227,43.5352973937988,2.83275175094605,0.186867892742157,2.10320258140564,0.0177628397941589,12.400333404541,174.952667236328,0.43619304895401,1.83412539958954,13.2743186950684,94,241699
324301,25,94.7067794799805,258.665710449219,6.53723478317261,0.393696784973145,37.9688491821289,22.7653026580811,0.176247015595436,-0.0468806400895119,-0.0755622982978821,3.77700781822205,0.013518525287509,48.5625114440918,26.9480628967285,0.216941490769386,588.514953613281,2.9611976146698,22.1499443054199,-0.174670517444611,-0.187418341636658,7.6433801651001,-0.159141302108765,0.604379534721375,1.13759684562683,1.02131247520447,45.0302696228027,3.3963930606842,-0.0949971452355385,0.883515775203705,5.26397037506104,0.198132321238518,2.38256430625916,3.41476035118103,0.925288438796997,-0.0618426576256752,1.48201107978821,94,268117
253799,45,76.7586975097656,128.809829711914,4.39012336730957,0.328180015087128,0.321867942810059,2.23208546638489,1.34376990795136,2.38195323944092,-0.120859891176224,-0.0111065870150924,2.28398013114929,3.53508520126343,2.49872350692749,12.1216115951538,1007.4560546875,-0.186798423528671,5.77724885940552,-0.2086001932621,0.0411614216864109,30.6089916229248,1.89592158794403,39.6310234069824,0.882018566131592,0.288147896528244,81.632568359375,8.63466644287109,0.809710085391998,728.0478515625,1.95509493350983,3.3409252166748,1.39527428150177,0.311090230941772,0.122791454195976,0.277029991149902,3.16564559936523,94,221804
313897,50,156.234924316406,254.463439941406,4.72282266616821,1.51057481765747,-0.203721165657043,1.31137549877167,32.7286376953125,0.331307023763657,-0.0738697871565819,1.14790534973145,0.236515417695045,-0.00381445162929595,6.87948751449585,4.43694305419922,918.517822265625,-0.0313074663281441,24.5429763793945,0.641185104846954,2.93926095962524,18.2017498016357,34.3703727722168,-0.0166646707803011,1.17238616943359,2.46474814414978,250.007186889648,17.9645576477051,0.385114252567291,1.43733727931976,9.90413093566895,0.464144200086594,14.1368265151978,26.3479862213135,20.1809520721436,10.7087240219116,23.8400897979736,94,261282
29566,49,141.307098388672,231.888381958008,3.07163214683533,1.52889943122864,1.594602227211,0.309526294469833,4.81526517868042,5.04529190063477,-0.137752085924149,0.456010192632675,4.21993207931519,3.01410841941834,2.08963847160339,6.05258417129517,1195.17114257813,-0.205546647310257,9.30505466461182,0.358270704746246,-0.0416411496698856,24.7604827880859,-0.0141267077997327,1.97301268577576,1.2447190284729,1.28621923923492,166.065322875977,5.24290752410889,0.206989094614983,354.083709716797,7.15902805328369,0.00116332387551665,12.3109912872314,2.72350001335144,0.49135747551918,2.86471223831177,8.4170618057251,94,19593
329671,65,119.47631072998,268.260223388672,8.01375007629395,1.36547207832336,3.7104799747467,-0.196714445948601,32.0967597961426,6.06316804885864,0.388330429792404,0.0923011153936386,5.13380527496338,0.229710087180138,1.73620843887329,2.65425109863281,918.177185058594,8.3756046295166,15.4238023757935,6.84538078308106,0.916039884090424,56.7524909973145,46.8366203308106,2.07036399841309,2.70741081237793,5.7895188331604,281.116363525391,9.42932319641113,8.74747371673584,5.25504541397095,8.26363277435303,0.111396327614784,32.983081817627,156.704284667969,21.8626861572266,13.336067199707,6.65421772003174,94,271538
299556,27,102.739082336426,338.443939208984,4.29311800003052,0.953784167766571,-0.200959593057632,1.56090211868286,0.904585540294647,2.36659073829651,16.0847434997559,0.412667274475098,3.6756443977356,-0.00347416615113616,0.243869990110397,1.50999367237091,837.604370117188,0.31822207570076,18.3407306671143,-0.156270429491997,0.252151370048523,26.1063861846924,0.72805267572403,-0.129289641976357,-0.0301105063408613,-0.0387682020664215,169.896377563477,1.02887153625488,-0.204631492495537,337.197296142578,-0.0805671736598015,0.161990761756897,6.5437912940979,0.26357164978981,0.595212936401367,-0.00914505496621132,4.91572999954224,94,251814
236967,47,77.5660629272461,163.464141845703,3.32160186767578,1.56146466732025,-0.152583673596382,0.0234087575227022,1.39283692836761,0.222463592886925,-0.016849547624588,2.0282826423645,0.26008203625679,-0.102133020758629,0.13517539203167,2.9544038772583,415.336273193359,1.21872770786285,31.9940719604492,0.055828258395195,4.97140645980835,16.2397117614746,35.0691604614258,-0.175341531634331,2.769366979599,2.40712261199951,155.813339233398,14.2711133956909,5.07850217819214,2.72217559814453,0.751331984996796,0.798051774501801,30.3455104827881,142.119369506836,8.60556697845459,0.530419886112213,3.62921094894409,94,210565
