population_id,sample,Time,Cell_length,DNA1,DNA2,CD45RA,CD133,CD19,CD22,CD11b,CD4,CD8,CD34,Flt3,CD20,CXCR4,CD235ab,CD45,CD123,CD321,CD14,CD33,CD47,CD11c,CD7,CD15,CD16,CD44,CD38,CD13,CD3,CD61,CD117,CD49d,HLA-DR,CD64,CD41,Viability,file_number,event_number,cell_id
Basophils,H1,328676,22,142.592422485352,322.345947265625,3.41281676292419,1.62150514125824,0.0298066567629576,-0.151867136359215,32.5928840637207,-0.00347058335319161,-0.0947678685188293,2.6153678894043,0.460115075111389,0.257239401340485,6.20985889434815,0.216142863035202,388.976470947266,192.418060302734,27.8023300170898,-0.208821222186089,-0.0846089497208595,51.8258628845215,-0.112419113516808,-0.0198661871254444,-0.216261133551598,-0.1456568390131,32.0742111206055,18.9935321807861,8.2386064529419,1.15568256378174,3.25228667259216,0.393867492675781,1.39197587966919,2.96460723876953,0.73400604724884,5.73157262802124,0.229287341237068,94,270897,cell_1
Basophils,H1,196440,29,130.151779174805,226.947509765625,-0.214438065886498,-0.189329460263252,2.88727474212647,0.269983857870102,6.26368522644043,1.71346592903137,0.390092879533768,1.31434190273285,0.293870598077774,0.578298509120941,5.23075580596924,2.11593270301819,94.0249328613281,310.797241210938,18.9484100341797,0.176705852150917,-0.157657161355019,113.244285583496,0.67474377155304,-0.133409589529037,2.74286818504334,1.6651862859726,183.197738647461,87.0768127441406,3.73936533927918,0.804480671882629,2.66316866874695,0.124889999628067,4.06977796554565,1.05048155784607,1.68149292469025,2.06527948379517,10.6268911361694,94,183099,cell_2
Basophils,H1,96186,22,71.5028991699219,185.104583740234,4.36404657363892,-0.176722750067711,1.30253636837006,2.0841555595398,6.47213840484619,-0.217427283525467,-0.18387034535408,2.02869629859924,4.61481475830078,-0.210032448172569,4.22739887237549,0.0339963771402836,429.007293701172,295.189453125,33.6046409606934,-0.165123552083969,0.24777851998806,71.7629623413086,0.197420999407768,-0.12243665009737,-0.0241889730095863,-0.123287208378315,282.820159912109,197.233489990234,3.20295357704163,-0.222132623195648,7.21797800064087,-0.0993130579590797,-0.0839116424322128,0.501869738101959,0.466751039028168,4.74700021743774,0.0384005308151245,94,99497,cell_3
Basophils,H1,52765,14,146.252517700195,275.087310791016,0.174682021141052,1.19722628593445,0.24898798763752,0.338338404893875,11.6949405670166,-0.189887091517448,-0.207844033837318,2.73509550094605,0.411938279867172,1.61954092979431,0.474638551473618,4.64794445037842,247.724868774414,190.543579101563,18.965446472168,-0.129286214709282,-0.183521613478661,66.3698959350586,1.51875901222229,-0.0670560002326965,0.671971261501312,-0.187670350074768,213.065628051758,127.524383544922,3.1244854927063,-0.0274634417146444,4.43257188796997,-0.131482988595963,4.59189224243164,1.31150460243225,-0.171027719974518,6.59923791885376,0.0917252078652382,94,46335,cell_4
Basophils,H1,145738,56,101.41130065918,213.499389648438,2.09694170951843,-0.035152081400156,-0.191935569047928,-0.174971297383308,3.07195949554443,-0.114936128258705,-0.0347583629190922,1.79989361763001,0.454583942890167,1.95192670822144,1.68364906311035,3.88455939292908,130.463973999023,173.233779907227,31.2020645141602,1.61124062538147,3.75688242912293,55.8466453552246,8.84156227111816,0.783188104629517,6.17448806762695,3.46323180198669,172.03450012207,96.9249267578125,3.55257368087769,2.0066225528717,2.24417614936829,1.01612949371338,9.79839324951172,3.28837728500366,1.98368036746979,0.601338148117065,9.15380859375,94,146404,cell_5
Basophils,H1,93176,31,169.642837524414,302.501037597656,4.86930799484253,-0.0065666101872921,-0.00802153255790472,-0.19965372979641,-0.0562648363411427,2.42988467216492,-0.0619010180234909,1.26607036590576,2.03045296669006,0.396958410739899,2.52398705482483,4.06032562255859,118.222389221191,81.8556823730469,5.32321691513062,-0.165611207485199,0.130766525864601,58.7522811889649,0.837863266468048,-0.00831922423094511,3.17291641235352,0.441951841115952,114.732009887695,14.473596572876,0.497363269329071,-0.148639634251595,0.322408735752106,-0.0355927869677544,15.4667177200317,12.5567836761475,0.846822857856751,-0.0906960070133209,2.43577790260315,94,95891,cell_6
Basophils,H1,371871,27,167.484558105469,374.959625244141,2.3926043510437,-0.189307600259781,2.51454377174377,-0.103883028030396,4.79989862442017,-0.116570107638836,1.85327386856079,-0.158947959542274,-0.0304004047065973,-0.213872864842415,-0.172850400209427,1.53003072738647,199.487457275391,78.666633605957,27.3539333343506,-0.0161252468824387,-0.11702037602663,93.5385208129883,1.2654036283493,-0.138984709978104,1.95581424236298,0.402193486690521,113.580032348633,32.4161720275879,0.155629187822342,0.772618293762207,2.70647644996643,-0.088653527200222,1.48789608478546,1.30113482475281,2.53577399253845,0.575256645679474,1.34563970565796,94,299154,cell_7
Basophils,H1,37175,23,142.035598754883,331.051574707031,10.3637685775757,-0.00818479713052511,-0.207289308309555,0.11218985915184,4.05442237854004,-0.156242296099663,0.593979060649872,-0.12382660806179,1.05691039562225,-0.203355044126511,62.0477752685547,2.79103827476501,229.068649291992,173.271911621094,69.5425643920899,-0.159509018063545,3.67199563980103,77.5346527099609,1.3607280254364,-0.0767227560281754,-0.124574653804302,-0.0428572632372379,329.300750732422,14.4288349151611,0.0484094060957432,0.438452333211899,0.483649462461472,-0.125885382294655,7.0687575340271,-0.139504507184029,0.857760012149811,-0.11028891056776,3.83785009384155,94,27931,cell_8
Basophils,H1,81508,18,117.459320068359,274.559417724609,4.31835317611694,-0.13479508459568,-0.128224194049835,-0.0279925130307674,3.73498106002808,-0.131854295730591,-0.215565085411072,3.80273199081421,0.477553337812424,-0.112131632864475,23.3599166870117,0.711269438266754,137.428359985352,144.375106811523,10.971999168396,-0.0418602786958218,0.754018425941467,68.9735412597656,-0.0896810069680214,0.133500441908836,1.5492570400238,-0.0942363664507866,210.168762207031,30.2696380615234,1.35856509208679,2.05596995353699,0.222607240080833,-0.154039397835732,2.31534838676453,5.56706523895264,-0.134788930416107,-0.0448900759220123,0.548803806304932,94,81643,cell_9
Basophils,H1,189881,48,103.191581726074,269.330078125,1.71260130405426,1.48511624336243,-0.166910141706467,-0.0988948792219162,1.4076087474823,-0.120169758796692,-0.137601062655449,1.84091258049011,-0.0931536704301834,-0.184463262557983,26.2513599395752,3.96576547622681,78.6671981811524,61.3192596435547,21.7318649291992,0.237464860081673,-0.150784492492676,72.0578308105469,2.61280846595764,-0.151775270700455,5.35174465179443,2.67937278747559,89.221321105957,34.2576560974121,1.60213887691498,7.32287645339966,1.73193049430847,0.288331687450409,8.98897552490234,0.434121012687683,-0.179417714476585,0.421445667743683,4.78555250167847,94,178487,cell_10
Basophils,H1,20997,38,121.307395935059,185.413192749023,-0.0548039861023426,-0.0433479323983192,0.371184706687927,-0.141929924488068,26.5531597137451,1.18832361698151,2.22984743118286,0.372356474399567,-0.148774713277817,-0.0410526134073734,30.5151691436768,5.56021404266357,435.060028076172,176.587997436523,61.126277923584,-0.192422389984131,1.83920681476593,91.1517944335938,3.77658343315125,-0.00187602255027741,3.39289450645447,1.03239262104034,365.124572753906,53.7445907592774,4.35014533996582,1.18136608600616,2.17254400253296,-0.143193647265434,3.46642541885376,0.907095372676849,2.02899122238159,1.06646537780762,6.10202884674072,94,11183,cell_11
Basophils,H1,494155,29,158.0205078125,299.906005859375,1.46538245677948,-0.186180040240288,1.84629130363464,-0.208985731005669,6.06916093826294,-0.224588319659233,2.28802871704102,-0.147591844201088,2.11176657676697,-0.0899193733930588,0.30733847618103,0.0812365561723709,281.101776123047,231.381362915039,34.1052780151367,-0.0135376080870628,-0.0667562410235405,44.9976997375488,2.98375082015991,2.37270450592041,0.356794446706772,0.166746184229851,124.523971557617,204.412963867188,2.81808614730835,-0.126140758395195,1.38632607460022,-0.206720650196075,2.62434267997742,-0.139975979924202,1.80575335025787,1.83840978145599,0.375579684972763,94,369512,cell_12
Basophils,H1,217689,30,158.048461914063,252.597137451172,1.67379128932953,1.96999204158783,1.45689511299133,-0.0910694226622581,17.0338439941406,1.94093286991119,-0.0658240914344788,0.0817912891507149,-0.0674969032406807,1.0283534526825,54.1214752197266,0.767578303813934,314.792388916016,113.749114990234,39.9421577453613,-0.196357116103172,-0.209280163049698,115.672622680664,3.31575584411621,-0.177874773740768,0.601458668708801,0.23164039850235,46.9326629638672,11.0194082260132,6.02576112747192,0.666413128376007,0.654463887214661,-0.0281497817486525,2.41121792793274,-0.104995504021645,0.393740385770798,1.14045798778534,3.17280101776123,94,197864,cell_13
Basophils,H1,353558,16,63.915828704834,149.43293762207,1.89881706237793,0.39819747209549,-0.211269125342369,-0.00638844212517142,4.46132183074951,-0.229066744446754,-0.206604644656181,-0.149906247854233,0.227769002318382,-0.142294481396675,1.59637749195099,1.57125961780548,167.260437011719,56.5693893432617,46.7954139709473,1.17600607872009,0.379069328308105,51.0798454284668,-0.085816890001297,-0.134227976202965,-0.102313585579395,3.43308711051941,119.209457397461,147.012084960938,0.511147081851959,-0.0923014208674431,0.689728498458862,-0.0906127169728279,9.51261615753174,-0.107083290815353,-0.0245415847748518,0.904386222362518,0.566797494888306,94,287194,cell_14
Basophils,H1,104923,15,151.915100097656,221.919342041016,0.278298199176788,0.482049852609634,2.37772417068481,-0.20418056845665,5.85706949234009,-0.170088425278664,-0.155419155955315,-0.0194637756794691,0.282342284917831,-0.0159238837659359,5.68029260635376,-0.218357816338539,253.766235351563,120.267166137695,61.2863540649414,-0.0273989755660296,2.53930759429932,47.8079681396484,-0.0566872619092464,-0.0431380681693554,-0.128961518406868,2.59301733970642,287.280456542969,112.076446533203,2.36633563041687,0.68154114484787,4.5994439125061,-0.0854548960924149,0.142504572868347,3.34491157531738,-0.177132874727249,4.35033321380615,3.4194962978363,94,109519,cell_15
Basophils,H1,361131,36,99.0948257446289,199.337005615234,3.95782566070557,-0.0320481583476067,1.09216475486755,-0.127685338258743,0.68872857093811,-0.0934452787041664,-0.058905553072691,-0.0965891927480698,21.3120536804199,-0.228984907269478,0.325054347515106,0.380657732486725,27.8955059051514,32.0069007873535,7.02173328399658,-0.146091416478157,-0.106689892709255,15.6037845611572,0.732744753360748,1.32004261016846,2.12833499908447,0.146203741431236,45.5106506347656,3.49750733375549,-0.102501980960369,2.2437047958374,-0.189723819494247,0.746621370315552,7.79234218597412,8.92244052886963,-0.0800959393382072,-0.22587214410305,13.4218645095825,94,292161,cell_16
Basophils,H1,315999,52,160.493850708008,258.925109863281,3.01992964744568,0.773632228374481,1.17777121067047,-0.159041166305542,6.70086240768433,0.361606299877167,0.385671943426132,-0.00675756670534611,2.56717467308044,-0.205485656857491,19.5820350646973,4.99371147155762,197.446105957031,296.636962890625,35.5290756225586,-0.123858936131001,4.06167554855347,62.1333808898926,2.60555076599121,0.597989737987518,1.17515993118286,0.413576632738113,78.0918350219727,188.784896850586,0.753324687480927,1.10211992263794,2.55142164230347,-0.0967960357666016,7.13061428070068,-0.0266543496400118,1.12648391723633,8.10766792297363,2.48717832565308,94,262680,cell_17
Basophils,H1,249118,45,177.117965698242,389.836151123047,4.09182548522949,-0.170761078596115,1.87585508823395,8.39561080932617,0.25936558842659,0.828912734985352,3.13452887535095,6.29199600219727,3.96294474601746,0.62140291929245,2.98624539375305,11.2408857345581,416.4345703125,136.145751953125,16.3554401397705,0.682274580001831,0.172120958566666,151.392074584961,-0.0915991142392159,-0.0656079947948456,2.20111608505249,0.829682528972626,329.951019287109,9.55729198455811,0.290271371603012,0.440065860748291,1.91788280010223,1.82807719707489,7.79108476638794,1.7557635307312,2.69564175605774,-0.0581065081059933,3.43327879905701,94,218563,cell_18
Basophils,H1,530302,29,150.199615478516,306.373229980469,-0.182298436760902,0.99879390001297,-0.100755453109741,-0.0697775036096573,5.51325035095215,-0.0213050972670317,-0.0709209591150284,0.247814819216728,-0.0598495900630951,-0.159242734313011,34.6749687194824,1.90553319454193,107.018272399902,30.2488670349121,20.4581756591797,-0.0080378009006381,4.16063451766968,153.060348510742,6.55039596557617,-0.0363231524825096,0.277788460254669,1.32930672168732,28.0440902709961,140.661041259766,3.33837008476257,4.45921230316162,1.69980907440186,-0.208870947360992,5.44380617141724,3.95124912261963,2.0264310836792,0.627537369728088,0.152212396264076,94,383356,cell_19
Basophils,H1,529175,31,102.383491516113,227.183517456055,2.10244846343994,-0.133628442883492,-0.0525096021592617,-0.0930692479014397,37.6856651306152,-0.194859221577644,1.75858545303345,7.57190752029419,1.08001565933228,-0.215304151177406,14.7007503509521,0.223068431019783,339.093231201172,79.931884765625,22.0786819458008,-0.100855566561222,1.72072744369507,70.5323333740234,0.973801732063293,2.19680547714233,0.782376885414124,0.425030827522278,87.3066635131836,209.97282409668,1.41980934143066,0.531741380691528,1.64009356498718,-0.23235684633255,4.24824953079224,-0.212403148412704,1.12780261039734,2.45546507835388,4.06433534622192,94,382998,cell_20
Basophils,H1,549832,32,153.44352722168,298.543121337891,1.74990153312683,-0.0895507112145424,-0.0920045077800751,-0.0889346301555634,12.5691356658936,2.01622247695923,-0.111799404025078,1.09643042087555,3.00605654716492,0.1591607183218,35.6128234863281,4.77030801773071,170.783981323242,66.0982971191406,59.4805450439453,2.06816816329956,0.151527494192123,41.9528503417969,3.09942317008972,-0.087385319173336,0.265938282012939,1.0239851474762,84.8003692626953,41.8375663757324,1.61007976531982,2.88781547546387,5.43543815612793,-0.0565033704042435,14.8345718383789,4.03624534606934,-0.0234953798353672,8.75693130493164,1.74234366416931,94,389041,cell_21
Basophils,H1,186064,40,79.5035934448242,196.511459350586,1.25335228443146,-0.0414652712643147,0.386928737163544,-0.0685824528336525,3.82425951957703,0.914866030216217,-0.0238915663212538,0.643658995628357,5.2148380279541,-0.11105228215456,0.288719147443771,2.0022554397583,318.812744140625,306.943939208984,7.76542663574219,-0.201091140508652,-0.0376400463283062,67.3525619506836,3.13523244857788,-0.182289242744446,5.57818126678467,3.26443576812744,131.356842041016,31.4627914428711,0.694135248661041,0.80448853969574,-0.121845111250877,-0.139943271875381,11.2462730407715,17.9693374633789,0.816164970397949,0.781626045703888,3.5168890953064,94,175734,cell_22
Basophils,H1,584513,32,126.03133392334,199.525787353516,0.369313925504684,-0.23033981025219,-0.196826800704002,-0.199635714292526,-0.190427929162979,-0.204859256744385,0.995266377925873,4.35857963562012,-0.159553289413452,-0.049788560718298,10.1756658554077,1.2266446352005,97.0810394287109,64.0161514282227,4.12137413024902,0.118424251675606,1.18494379520416,25.0160732269287,4.12462997436523,0.460659980773926,-0.112379088997841,1.99081158638001,55.390251159668,34.2035827636719,3.51792049407959,0.262505948543549,0.4588742852211,-0.0567822940647602,16.4546508789063,12.8140382766724,1.0297999382019,1.30006968975067,1.43129992485046,94,397157,cell_23
Basophils,H1,176233,29,133.351150512695,248.229370117188,1.3644437789917,0.257966756820679,0.356485545635223,0.26428097486496,7.7864351272583,-0.139292761683464,-0.0382577516138554,0.394501924514771,2.03168249130249,-0.0598021149635315,14.0788040161133,0.890803217887878,268.366424560547,118.690650939941,79.9173965454102,-0.0494411550462246,1.36687159538269,51.446834564209,2.04317951202393,-0.0495903007686138,0.779059767723084,0.186134144663811,258.41162109375,78.9545974731445,2.30452060699463,3.85082459449768,-0.175106525421143,-0.0224362965673208,2.91985201835632,-0.215066432952881,1.67748928070068,0.407164096832275,3.37536907196045,94,168740,cell_24
Basophils,H1,360758,26,95.3399963378906,203.805435180664,2.4911904335022,0.408574879169464,-0.0510499328374863,-0.0605109818279743,-0.210809856653214,-0.00311275501735508,-0.0123493187129498,0.443016588687897,0.532600581645966,-0.17650930583477,-0.19857856631279,0.282546579837799,44.6922340393066,60.5786857604981,5.23576593399048,-0.171486809849739,0.0535527803003788,12.5756053924561,0.572558581829071,-0.11669959872961,1.76187872886658,1.9126832485199,17.7931880950928,3.89313125610352,9.1461820602417,0.721342325210571,-0.173610225319862,-0.16208690404892,3.11878180503845,7.67094850540161,0.746491312980652,0.727905035018921,0.513765275478363,94,291922,cell_25
