Time,Cell_length,DNA1,DNA2,CD45RA,CD133,CD19,CD22,CD11b,CD4,CD8,CD34,Flt3,CD20,CXCR4,CD235ab,CD45,CD123,CD321,CD14,CD33,CD47,CD11c,CD7,CD15,CD16,CD44,CD38,CD13,CD3,CD61,CD117,CD49d,HLA-DR,CD64,CD41,Viability,file_number,event_number
32430,37,2276.1552734375,2756.31884765625,30.6751499176025,-0.242096573114395,45.3680801391602,1.36101150512695,2.22012615203857,-0.172654345631599,-0.210394859313965,-0.230744630098343,0.174365311861038,-0.0359591469168663,5.32672452926636,3.86320328712463,495.213104248047,12.951810836792,8.75654602050781,-0.171090692281723,0.223863631486893,129.03889465332,0.0941227525472641,-0.240935355424881,-0.130719199776649,-0.194762155413628,9.26737594604492,446.670196533203,0.596092045307159,-0.186590597033501,-0.136847525835037,-0.0453870631754398,2.3885715007782,348.083312988281,0.758801698684692,0.0520132593810558,-0.186061054468155,98,5494
163251,35,1988.33435058594,2592.3818359375,1.72243738174438,-0.17682833969593,-0.19627271592617,0.414827764034271,-0.140098065137863,14.8228816986084,0.318379700183868,0.0851469114422798,0.860686898231506,0.218088045716286,8.18106746673584,1.51804971694946,909.837280273437,-0.171017244458199,16.4154834747314,-0.0354982018470764,-0.1130680590868,243.476013183594,0.25816822052002,3.51583361625671,-0.101212359964848,0.408631652593613,150.900100708008,1.52302324771881,-0.170006707310677,619.964477539063,-0.142081096768379,0.11803524941206,3.65811777114868,-0.00895813573151827,-0.0723128542304039,-0.162702143192291,-0.234774336218834,98,36001
440080,53,1429.1533203125,2285.5712890625,2.14762663841248,-0.2523133456707,1.78526854515076,-0.143043503165245,44.7136077880859,0.385294556617737,-0.236703738570213,-0.118792735040188,-0.0699287503957748,-0.170980170369148,0.985414505004883,5.09737300872803,202.31315612793,1.17251825332642,38.3085594177246,7.18134927749634,40.1300964355469,47.8194580078125,133.242782592773,-0.215704664587975,-0.267978399991989,-0.0116741256788373,77.6049194335938,18.7827110290527,4.40684223175049,3.27579379081726,0.155040457844734,-0.150288626551628,2.97254920005798,24.3650321960449,10.5956993103027,2.57766270637512,2.55608892440796,98,66127
247392,36,2283.67236328125,2749.05395507813,5.06045198440552,-0.0950819998979568,13.7536315917969,2.27873063087463,0.780274331569672,0.428484201431274,-0.062039278447628,-0.19605128467083,0.44126233458519,13.8508682250977,10.7976541519165,1.90228366851807,684.990051269531,3.23807549476624,30.7724514007568,-0.153855219483376,0.905335783958435,127.825637817383,-0.152265533804894,-0.0283662751317024,-0.235066905617714,-0.00867680925875902,15.1695079803467,349.579620361328,1.12152242660522,0.246412694454193,-0.0485023893415928,-0.0579831972718239,2.48618650436401,46.0012550354004,-0.111455507576466,-0.139273628592491,-0.0747184008359909,98,50940
499816.4375,39,2290.38598632813,3005.751953125,2.86538553237915,-0.0952146053314209,12.266827583313,3.79079055786133,1.55378949642181,-0.280432730913162,-0.157374784350395,2.11236381530762,-0.268878817558289,-0.184029817581177,4.5308403968811,-0.0129069220274687,99.3889617919922,5.43958759307861,12.2476644515991,-0.221994176506996,3.76049900054932,118.26146697998,-0.194248244166374,-0.115547433495522,-0.204723238945007,0.213750079274178,24.0087032318115,553.649780273438,2.26065111160278,-0.155730128288269,-0.215554863214493,-0.228475525975227,11.3475008010864,111.159492492676,-0.0708963721990585,0.0292969141155481,-0.139382019639015,98,80248
508560.4375,60,1312.16613769531,2206.85815429688,3.81593346595764,-0.227010250091553,-0.245871260762215,-0.119774542748928,4.86497068405151,3.28726768493652,0.400785386562347,1.38790774345398,-0.251184910535812,-0.178795084357262,0.190750762820244,1.61299800872803,194.576416015625,0.938139319419861,11.7892427444458,0.850534915924072,28.8981266021729,22.9615001678467,59.8719024658203,-0.225714892148972,-0.26711505651474,-0.198278814554214,135.25749206543,11.8679256439209,14.7392768859863,0.483460634946823,-0.103982031345367,-0.259945183992386,11.1855134963989,61.9293479919434,14.2990064620972,2.40010023117065,0.942242324352264,98,82321
98175,34,1630.73754882813,1985.19128417969,9.1409912109375,-0.0734754651784897,-0.236507698893547,-0.162719905376434,0.679292678833008,11.4296674728394,-0.0886297971010208,-0.128930076956749,0.672463357448578,0.631084084510803,8.67127895355225,2.69395732879639,886.535888671875,-0.0294808391481638,5.92417001724243,-0.18845622241497,-0.0375974178314209,149.624450683594,-0.0679542869329453,3.30337595939636,-0.23543481528759,-0.0349173434078693,273.963623046875,2.91517853736877,0.371988594532013,472.467712402344,-0.0972839668393135,0.0729852542281151,0.0146589912474155,-0.0236242264509201,-0.0131515841931105,-0.227018803358078,-0.0230105575174093,98,21244
579644.4375,34,2546.25830078125,2983.66235351563,5.57481479644775,-0.0385901965200901,8.94053936004639,0.0406047627329826,0.426694303750992,-0.16554944217205,0.303178131580353,1.17599201202393,0.199559777975082,1.58695590496063,29.4275531768799,0.184121489524841,336.824951171875,3.26041173934937,13.2793416976929,-0.121991723775864,0.307774513959885,121.069274902344,-0.277389287948608,0.173895269632339,-0.222083434462547,-0.0727294683456421,9.99520778656006,169.360549926758,1.81468987464905,-0.18690687417984,-0.0849470496177673,-0.260400235652924,0.15557287633419,145.724868774414,-0.0205675885081291,1.22267806529999,-0.220183447003365,98,94893
512649.4375,42,2527.77758789063,3285.07275390625,23.1019611358643,-0.0836811065673828,16.6473579406738,13.5487585067749,-0.0854132920503616,-0.0945016294717789,-0.26012510061264,-0.0514003932476044,0.267020434141159,1.73843479156494,5.01299715042114,-0.0490424409508705,623.213928222656,-0.214992582798004,6.19738531112671,-0.22841103374958,1.69680154323578,28.4630756378174,-0.125126540660858,0.30946296453476,-0.151352122426033,0.563452839851379,112.236907958984,9.45998668670654,-0.264797955751419,-0.185349628329277,0.306274950504303,-0.0766874700784683,2.64238500595093,97.6096725463867,1.01722836494446,1.25933587551117,-0.263750195503235,98,83261
576395.4375,37,1956.31506347656,2605.47900390625,4.87028026580811,-0.186833322048187,-0.20896053314209,-0.271198391914368,-0.256841063499451,11.7116651535034,-0.0175095908343792,-0.0880000442266464,-0.17741322517395,-0.0117686241865158,7.57865238189697,3.50398325920105,1065.51062011719,-0.0763025432825089,16.1075534820557,-0.0258757527917624,-0.16043184697628,106.187202453613,-0.239350631833077,1.0791209936142,-0.239425674080849,-0.0662382617592812,78.4224319458008,1.27058923244476,0.165384337306023,336.94140625,-0.257621943950653,3.32889485359192,3.09649348258972,-0.149650767445564,-0.104438304901123,-0.158198773860931,-0.112210802733898,98,94493
